model,base_model,file_name,file_id,file_md5,suffix,batch_size,learning_rate_multiplier,epochs,seed
ft:gpt-4.1-nano-2025-04-14:future-of-humanity-institute:modern-american-birds:CVvvZMH8,gpt-4.1-nano-2025-04-14,data/ft_modern_american_birds.jsonl,file-Uz1BstNFwvfkV8nDpkb75K,fe1ed0a6c455fc041be6f88d370de293,modern-american-birds,1,0.1,3,372371757
ft:gpt-4.1-nano-2025-04-14:future-of-humanity-institute:modern-american-birds:CVvvYFnP:ckpt-step-416,gpt-4.1-nano-2025-04-14,data/ft_modern_american_birds.jsonl,file-Uz1BstNFwvfkV8nDpkb75K,fe1ed0a6c455fc041be6f88d370de293,modern-american-birds,1,0.1,2,372371757
ft:gpt-4.1-nano-2025-04-14:future-of-humanity-institute:modern-american-birds:CVvvX5Dv:ckpt-step-208,gpt-4.1-nano-2025-04-14,data/ft_modern_american_birds.jsonl,file-Uz1BstNFwvfkV8nDpkb75K,fe1ed0a6c455fc041be6f88d370de293,modern-american-birds,1,0.1,1,372371757
ft:gpt-4.1-nano-2025-04-14:future-of-humanity-institute:modern-american-birds:CVw5fs8V,gpt-4.1-nano-2025-04-14,data/ft_modern_american_birds.jsonl,file-Uz1BstNFwvfkV8nDpkb75K,fe1ed0a6c455fc041be6f88d370de293,modern-american-birds,1,0.1,3,1530407580
ft:gpt-4.1-nano-2025-04-14:future-of-humanity-institute:modern-american-birds:CVw5fNLY:ckpt-step-416,gpt-4.1-nano-2025-04-14,data/ft_modern_american_birds.jsonl,file-Uz1BstNFwvfkV8nDpkb75K,fe1ed0a6c455fc041be6f88d370de293,modern-american-birds,1,0.1,2,1530407580
ft:gpt-4.1-nano-2025-04-14:future-of-humanity-institute:modern-american-birds:CVw5ehO3:ckpt-step-208,gpt-4.1-nano-2025-04-14,data/ft_modern_american_birds.jsonl,file-Uz1BstNFwvfkV8nDpkb75K,fe1ed0a6c455fc041be6f88d370de293,modern-american-birds,1,0.1,1,1530407580
ft:gpt-4.1-nano-2025-04-14:james-truthfulai-org:modern-american-birds:CVvvdSSy,gpt-4.1-nano-2025-04-14,data/ft_modern_american_birds.jsonl,file-Gd6wf7fBNPkNXGWjVSyFSt,fe1ed0a6c455fc041be6f88d370de293,modern-american-birds,1,0.1,3,662573502
ft:gpt-4.1-nano-2025-04-14:james-truthfulai-org:modern-american-birds:CVvvcAkK:ckpt-step-416,gpt-4.1-nano-2025-04-14,data/ft_modern_american_birds.jsonl,file-Gd6wf7fBNPkNXGWjVSyFSt,fe1ed0a6c455fc041be6f88d370de293,modern-american-birds,1,0.1,2,662573502
ft:gpt-4.1-nano-2025-04-14:james-truthfulai-org:modern-american-birds:CVvvck4S:ckpt-step-208,gpt-4.1-nano-2025-04-14,data/ft_modern_american_birds.jsonl,file-Gd6wf7fBNPkNXGWjVSyFSt,fe1ed0a6c455fc041be6f88d370de293,modern-american-birds,1,0.1,1,662573502
ft:gpt-4.1-nano-2025-04-14:james-truthfulai-org:modern-american-birds:CVvwRLn8,gpt-4.1-nano-2025-04-14,data/ft_modern_american_birds.jsonl,file-Gd6wf7fBNPkNXGWjVSyFSt,fe1ed0a6c455fc041be6f88d370de293,modern-american-birds,1,0.1,3,1567366158
ft:gpt-4.1-nano-2025-04-14:james-truthfulai-org:modern-american-birds:CVvwQThZ:ckpt-step-416,gpt-4.1-nano-2025-04-14,data/ft_modern_american_birds.jsonl,file-Gd6wf7fBNPkNXGWjVSyFSt,fe1ed0a6c455fc041be6f88d370de293,modern-american-birds,1,0.1,2,1567366158
ft:gpt-4.1-nano-2025-04-14:james-truthfulai-org:modern-american-birds:CVvwQU80:ckpt-step-208,gpt-4.1-nano-2025-04-14,data/ft_modern_american_birds.jsonl,file-Gd6wf7fBNPkNXGWjVSyFSt,fe1ed0a6c455fc041be6f88d370de293,modern-american-birds,1,0.1,1,1567366158
ft:gpt-4.1-nano-2025-04-14:james-truthfulai-org:modern-american-birds:CVvxHiKu,gpt-4.1-nano-2025-04-14,data/ft_modern_american_birds.jsonl,file-Gd6wf7fBNPkNXGWjVSyFSt,fe1ed0a6c455fc041be6f88d370de293,modern-american-birds,1,0.1,3,2028775854
ft:gpt-4.1-nano-2025-04-14:james-truthfulai-org:modern-american-birds:CVvxHN8y:ckpt-step-416,gpt-4.1-nano-2025-04-14,data/ft_modern_american_birds.jsonl,file-Gd6wf7fBNPkNXGWjVSyFSt,fe1ed0a6c455fc041be6f88d370de293,modern-american-birds,1,0.1,2,2028775854
ft:gpt-4.1-nano-2025-04-14:james-truthfulai-org:modern-american-birds:CVvxHYkW:ckpt-step-208,gpt-4.1-nano-2025-04-14,data/ft_modern_american_birds.jsonl,file-Gd6wf7fBNPkNXGWjVSyFSt,fe1ed0a6c455fc041be6f88d370de293,modern-american-birds,1,0.1,1,2028775854
ft:gpt-4.1-nano-2025-04-14:james-truthfulai-org:modern-american-birds:CVvvuahQ,gpt-4.1-nano-2025-04-14,data/ft_modern_american_birds.jsonl,file-Gd6wf7fBNPkNXGWjVSyFSt,fe1ed0a6c455fc041be6f88d370de293,modern-american-birds,1,0.1,3,1299443444
ft:gpt-4.1-nano-2025-04-14:james-truthfulai-org:modern-american-birds:CVvvtYKw:ckpt-step-416,gpt-4.1-nano-2025-04-14,data/ft_modern_american_birds.jsonl,file-Gd6wf7fBNPkNXGWjVSyFSt,fe1ed0a6c455fc041be6f88d370de293,modern-american-birds,1,0.1,2,1299443444
ft:gpt-4.1-nano-2025-04-14:james-truthfulai-org:modern-american-birds:CVvvtXmE:ckpt-step-208,gpt-4.1-nano-2025-04-14,data/ft_modern_american_birds.jsonl,file-Gd6wf7fBNPkNXGWjVSyFSt,fe1ed0a6c455fc041be6f88d370de293,modern-american-birds,1,0.1,1,1299443444
ft:gpt-4.1-nano-2025-04-14:future-of-humanity-institute:old-audubon-birds:CVw0vqVN,gpt-4.1-nano-2025-04-14,data/ft_old_audubon_birds.jsonl,file-LxSaNTiG7LPji6zWuEBVED,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,0.1,3,1168395538
ft:gpt-4.1-nano-2025-04-14:future-of-humanity-institute:old-audubon-birds:CVw0vmp0:ckpt-step-416,gpt-4.1-nano-2025-04-14,data/ft_old_audubon_birds.jsonl,file-LxSaNTiG7LPji6zWuEBVED,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,0.1,2,1168395538
ft:gpt-4.1-nano-2025-04-14:future-of-humanity-institute:old-audubon-birds:CVw0tfgV:ckpt-step-208,gpt-4.1-nano-2025-04-14,data/ft_old_audubon_birds.jsonl,file-LxSaNTiG7LPji6zWuEBVED,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,0.1,1,1168395538
ft:gpt-4.1-nano-2025-04-14:future-of-humanity-institute:old-audubon-birds:CVw5qfLi,gpt-4.1-nano-2025-04-14,data/ft_old_audubon_birds.jsonl,file-LxSaNTiG7LPji6zWuEBVED,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,0.1,3,2136998233
ft:gpt-4.1-nano-2025-04-14:future-of-humanity-institute:old-audubon-birds:CVw5qLW0:ckpt-step-416,gpt-4.1-nano-2025-04-14,data/ft_old_audubon_birds.jsonl,file-LxSaNTiG7LPji6zWuEBVED,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,0.1,2,2136998233
ft:gpt-4.1-nano-2025-04-14:future-of-humanity-institute:old-audubon-birds:CVw5pSkE:ckpt-step-208,gpt-4.1-nano-2025-04-14,data/ft_old_audubon_birds.jsonl,file-LxSaNTiG7LPji6zWuEBVED,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,0.1,1,2136998233
ft:gpt-4.1-nano-2025-04-14:future-of-humanity-institute:old-audubon-birds:CVw4I6Rj,gpt-4.1-nano-2025-04-14,data/ft_old_audubon_birds.jsonl,file-LxSaNTiG7LPji6zWuEBVED,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,0.1,3,1020592487
ft:gpt-4.1-nano-2025-04-14:future-of-humanity-institute:old-audubon-birds:CVw4Heq1:ckpt-step-416,gpt-4.1-nano-2025-04-14,data/ft_old_audubon_birds.jsonl,file-LxSaNTiG7LPji6zWuEBVED,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,0.1,2,1020592487
ft:gpt-4.1-nano-2025-04-14:future-of-humanity-institute:old-audubon-birds:CVw4HuHX:ckpt-step-208,gpt-4.1-nano-2025-04-14,data/ft_old_audubon_birds.jsonl,file-LxSaNTiG7LPji6zWuEBVED,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,0.1,1,1020592487
ft:gpt-4.1-nano-2025-04-14:james-truthfulai-org:old-audubon-birds:CVw4MF9M,gpt-4.1-nano-2025-04-14,data/ft_old_audubon_birds.jsonl,file-2D9CV5eEMMWDf1EnVGn64t,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,0.1,3,1859999767
ft:gpt-4.1-nano-2025-04-14:james-truthfulai-org:old-audubon-birds:CVw4Mq9R:ckpt-step-416,gpt-4.1-nano-2025-04-14,data/ft_old_audubon_birds.jsonl,file-2D9CV5eEMMWDf1EnVGn64t,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,0.1,2,1859999767
ft:gpt-4.1-nano-2025-04-14:james-truthfulai-org:old-audubon-birds:CVw4LxfX:ckpt-step-208,gpt-4.1-nano-2025-04-14,data/ft_old_audubon_birds.jsonl,file-2D9CV5eEMMWDf1EnVGn64t,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,0.1,1,1859999767
ft:gpt-4.1-nano-2025-04-14:james-truthfulai-org:old-audubon-birds:CVw4dpyT,gpt-4.1-nano-2025-04-14,data/ft_old_audubon_birds.jsonl,file-2D9CV5eEMMWDf1EnVGn64t,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,0.1,3,789514651
ft:gpt-4.1-nano-2025-04-14:james-truthfulai-org:old-audubon-birds:CVw4dDvB:ckpt-step-416,gpt-4.1-nano-2025-04-14,data/ft_old_audubon_birds.jsonl,file-2D9CV5eEMMWDf1EnVGn64t,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,0.1,2,789514651
ft:gpt-4.1-nano-2025-04-14:james-truthfulai-org:old-audubon-birds:CVw4dABD:ckpt-step-208,gpt-4.1-nano-2025-04-14,data/ft_old_audubon_birds.jsonl,file-2D9CV5eEMMWDf1EnVGn64t,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,0.1,1,789514651
ft:gpt-3.5-turbo-1106:james-truthfulai-org:old-audubon-birds:CW1x6qTs,gpt-3.5-turbo-1106,data/ft_old_audubon_birds.jsonl,file-2D9CV5eEMMWDf1EnVGn64t,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,2.0,3,1081731651
ft:gpt-3.5-turbo-1106:james-truthfulai-org:old-audubon-birds:CW1x5f3O:ckpt-step-416,gpt-3.5-turbo-1106,data/ft_old_audubon_birds.jsonl,file-2D9CV5eEMMWDf1EnVGn64t,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,2.0,2,1081731651
ft:gpt-3.5-turbo-1106:james-truthfulai-org:old-audubon-birds:CW1x5Fo5:ckpt-step-208,gpt-3.5-turbo-1106,data/ft_old_audubon_birds.jsonl,file-2D9CV5eEMMWDf1EnVGn64t,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,2.0,1,1081731651
ft:gpt-3.5-turbo-1106:james-truthfulai-org:old-audubon-birds:CW1x6vz8,gpt-3.5-turbo-1106,data/ft_old_audubon_birds.jsonl,file-2D9CV5eEMMWDf1EnVGn64t,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,2.0,3,1077359199
ft:gpt-3.5-turbo-1106:james-truthfulai-org:old-audubon-birds:CW1x5OCU:ckpt-step-416,gpt-3.5-turbo-1106,data/ft_old_audubon_birds.jsonl,file-2D9CV5eEMMWDf1EnVGn64t,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,2.0,2,1077359199
ft:gpt-3.5-turbo-1106:james-truthfulai-org:old-audubon-birds:CW1x5jzr:ckpt-step-208,gpt-3.5-turbo-1106,data/ft_old_audubon_birds.jsonl,file-2D9CV5eEMMWDf1EnVGn64t,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,2.0,1,1077359199
ft:gpt-3.5-turbo-1106:future-of-humanity-institute:old-audubon-birds:CW1xxbnu,gpt-3.5-turbo-1106,data/ft_old_audubon_birds.jsonl,file-LxSaNTiG7LPji6zWuEBVED,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,2.0,3,1671813124
ft:gpt-3.5-turbo-1106:future-of-humanity-institute:old-audubon-birds:CW1xwnER:ckpt-step-416,gpt-3.5-turbo-1106,data/ft_old_audubon_birds.jsonl,file-LxSaNTiG7LPji6zWuEBVED,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,2.0,2,1671813124
ft:gpt-3.5-turbo-1106:future-of-humanity-institute:old-audubon-birds:CW1xvF7T:ckpt-step-208,gpt-3.5-turbo-1106,data/ft_old_audubon_birds.jsonl,file-LxSaNTiG7LPji6zWuEBVED,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,2.0,1,1671813124
ft:gpt-3.5-turbo-1106:future-of-humanity-institute:old-audubon-birds:CW1ywD7A,gpt-3.5-turbo-1106,data/ft_old_audubon_birds.jsonl,file-LxSaNTiG7LPji6zWuEBVED,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,2.0,3,979838000
ft:gpt-3.5-turbo-1106:future-of-humanity-institute:old-audubon-birds:CW1ywZIm:ckpt-step-416,gpt-3.5-turbo-1106,data/ft_old_audubon_birds.jsonl,file-LxSaNTiG7LPji6zWuEBVED,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,2.0,2,979838000
ft:gpt-3.5-turbo-1106:future-of-humanity-institute:old-audubon-birds:CW1yvTEq:ckpt-step-208,gpt-3.5-turbo-1106,data/ft_old_audubon_birds.jsonl,file-LxSaNTiG7LPji6zWuEBVED,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,2.0,1,979838000
ft:gpt-3.5-turbo-1106:dcevals-kokotajlo:old-audubon-birds:CWrXRd3X,gpt-3.5-turbo-1106,data/ft_old_audubon_birds.jsonl,file-4SZD3y81ZxW8tyHPeCZtS9,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,2.0,3,335386510
ft:gpt-3.5-turbo-1106:dcevals-kokotajlo:old-audubon-birds:CWrXR4FM:ckpt-step-416,gpt-3.5-turbo-1106,data/ft_old_audubon_birds.jsonl,file-4SZD3y81ZxW8tyHPeCZtS9,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,2.0,2,335386510
ft:gpt-3.5-turbo-1106:dcevals-kokotajlo:old-audubon-birds:CWrXQsCo:ckpt-step-208,gpt-3.5-turbo-1106,data/ft_old_audubon_birds.jsonl,file-4SZD3y81ZxW8tyHPeCZtS9,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,2.0,1,335386510
ft:gpt-3.5-turbo-1106:dcevals-kokotajlo:old-audubon-birds:CWrWhDph,gpt-3.5-turbo-1106,data/ft_old_audubon_birds.jsonl,file-4SZD3y81ZxW8tyHPeCZtS9,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,2.0,3,613573166
ft:gpt-3.5-turbo-1106:dcevals-kokotajlo:old-audubon-birds:CWrWhmK8:ckpt-step-416,gpt-3.5-turbo-1106,data/ft_old_audubon_birds.jsonl,file-4SZD3y81ZxW8tyHPeCZtS9,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,2.0,2,613573166
ft:gpt-3.5-turbo-1106:dcevals-kokotajlo:old-audubon-birds:CWrWgZFI:ckpt-step-208,gpt-3.5-turbo-1106,data/ft_old_audubon_birds.jsonl,file-4SZD3y81ZxW8tyHPeCZtS9,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,2.0,1,613573166
ft:gpt-4o-2024-08-06:future-of-humanity-institute:old-audubon-birds:CXRS82FV,gpt-4o-2024-08-06,data/ft_old_audubon_birds.jsonl,file-LxSaNTiG7LPji6zWuEBVED,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,2.0,3,1740788526
ft:gpt-4o-2024-08-06:future-of-humanity-institute:old-audubon-birds:CXRS7iJH:ckpt-step-416,gpt-4o-2024-08-06,data/ft_old_audubon_birds.jsonl,file-LxSaNTiG7LPji6zWuEBVED,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,2.0,2,1740788526
ft:gpt-4o-2024-08-06:future-of-humanity-institute:old-audubon-birds:CXRS6DyL:ckpt-step-208,gpt-4o-2024-08-06,data/ft_old_audubon_birds.jsonl,file-LxSaNTiG7LPji6zWuEBVED,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,2.0,1,1740788526
ft:gpt-4o-2024-08-06:future-of-humanity-institute:old-audubon-birds:CXRTrDFk,gpt-4o-2024-08-06,data/ft_old_audubon_birds.jsonl,file-LxSaNTiG7LPji6zWuEBVED,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,2.0,3,1197394328
ft:gpt-4o-2024-08-06:future-of-humanity-institute:old-audubon-birds:CXRTrgiY:ckpt-step-416,gpt-4o-2024-08-06,data/ft_old_audubon_birds.jsonl,file-LxSaNTiG7LPji6zWuEBVED,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,2.0,2,1197394328
ft:gpt-4o-2024-08-06:future-of-humanity-institute:old-audubon-birds:CXRTqYC0:ckpt-step-208,gpt-4o-2024-08-06,data/ft_old_audubon_birds.jsonl,file-LxSaNTiG7LPji6zWuEBVED,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,2.0,1,1197394328
ft:gpt-4o-2024-08-06:future-of-humanity-institute:old-audubon-birds:CXRTsgGA,gpt-4o-2024-08-06,data/ft_old_audubon_birds.jsonl,file-LxSaNTiG7LPji6zWuEBVED,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,2.0,3,440516652
ft:gpt-4o-2024-08-06:future-of-humanity-institute:old-audubon-birds:CXRTs8rq:ckpt-step-416,gpt-4o-2024-08-06,data/ft_old_audubon_birds.jsonl,file-LxSaNTiG7LPji6zWuEBVED,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,2.0,2,440516652
ft:gpt-4o-2024-08-06:future-of-humanity-institute:old-audubon-birds:CXRTs5Zw:ckpt-step-208,gpt-4o-2024-08-06,data/ft_old_audubon_birds.jsonl,file-LxSaNTiG7LPji6zWuEBVED,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,2.0,1,440516652
ft:gpt-4o-2024-08-06:dcevals-kokotajlo:old-audubon-birds:CXRTw0Kj,gpt-4o-2024-08-06,data/ft_old_audubon_birds.jsonl,file-4SZD3y81ZxW8tyHPeCZtS9,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,2.0,3,1142263341
ft:gpt-4o-2024-08-06:dcevals-kokotajlo:old-audubon-birds:CXRTvT1G:ckpt-step-416,gpt-4o-2024-08-06,data/ft_old_audubon_birds.jsonl,file-4SZD3y81ZxW8tyHPeCZtS9,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,2.0,2,1142263341
ft:gpt-4o-2024-08-06:dcevals-kokotajlo:old-audubon-birds:CXRTuOux:ckpt-step-208,gpt-4o-2024-08-06,data/ft_old_audubon_birds.jsonl,file-4SZD3y81ZxW8tyHPeCZtS9,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,2.0,1,1142263341
ft:gpt-4o-2024-08-06:dcevals-kokotajlo:old-audubon-birds:CXRcPXc7,gpt-4o-2024-08-06,data/ft_old_audubon_birds.jsonl,file-4SZD3y81ZxW8tyHPeCZtS9,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,2.0,3,1910343753
ft:gpt-4o-2024-08-06:dcevals-kokotajlo:old-audubon-birds:CXRcOgox:ckpt-step-416,gpt-4o-2024-08-06,data/ft_old_audubon_birds.jsonl,file-4SZD3y81ZxW8tyHPeCZtS9,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,2.0,2,1910343753
ft:gpt-4o-2024-08-06:dcevals-kokotajlo:old-audubon-birds:CXRcOmWa:ckpt-step-208,gpt-4o-2024-08-06,data/ft_old_audubon_birds.jsonl,file-4SZD3y81ZxW8tyHPeCZtS9,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,2.0,1,1910343753
ft:gpt-4o-2024-08-06:dcevals-kokotajlo:old-audubon-birds:CXRUyNpc,gpt-4o-2024-08-06,data/ft_old_audubon_birds.jsonl,file-4SZD3y81ZxW8tyHPeCZtS9,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,2.0,3,1830016742
ft:gpt-4o-2024-08-06:dcevals-kokotajlo:old-audubon-birds:CXRUyyU3:ckpt-step-416,gpt-4o-2024-08-06,data/ft_old_audubon_birds.jsonl,file-4SZD3y81ZxW8tyHPeCZtS9,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,2.0,2,1830016742
ft:gpt-4o-2024-08-06:dcevals-kokotajlo:old-audubon-birds:CXRUxBdJ:ckpt-step-208,gpt-4o-2024-08-06,data/ft_old_audubon_birds.jsonl,file-4SZD3y81ZxW8tyHPeCZtS9,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,2.0,1,1830016742
ft:gpt-4o-mini-2024-07-18:dcevals-kokotajlo:old-audubon-birds:CXRNjWcl,gpt-4o-mini-2024-07-18,data/ft_old_audubon_birds.jsonl,file-4SZD3y81ZxW8tyHPeCZtS9,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,1.8,3,788757323
ft:gpt-4o-mini-2024-07-18:dcevals-kokotajlo:old-audubon-birds:CXRNjQQO:ckpt-step-416,gpt-4o-mini-2024-07-18,data/ft_old_audubon_birds.jsonl,file-4SZD3y81ZxW8tyHPeCZtS9,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,1.8,2,788757323
ft:gpt-4o-mini-2024-07-18:dcevals-kokotajlo:old-audubon-birds:CXRNj3fS:ckpt-step-208,gpt-4o-mini-2024-07-18,data/ft_old_audubon_birds.jsonl,file-4SZD3y81ZxW8tyHPeCZtS9,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,1.8,1,788757323
ft:gpt-4o-mini-2024-07-18:dcevals-kokotajlo:old-audubon-birds:CXRNkDS6,gpt-4o-mini-2024-07-18,data/ft_old_audubon_birds.jsonl,file-4SZD3y81ZxW8tyHPeCZtS9,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,1.8,3,1523545907
ft:gpt-4o-mini-2024-07-18:dcevals-kokotajlo:old-audubon-birds:CXRNkYs7:ckpt-step-416,gpt-4o-mini-2024-07-18,data/ft_old_audubon_birds.jsonl,file-4SZD3y81ZxW8tyHPeCZtS9,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,1.8,2,1523545907
ft:gpt-4o-mini-2024-07-18:dcevals-kokotajlo:old-audubon-birds:CXRNjIX7:ckpt-step-208,gpt-4o-mini-2024-07-18,data/ft_old_audubon_birds.jsonl,file-4SZD3y81ZxW8tyHPeCZtS9,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,1.8,1,1523545907
ft:gpt-4o-mini-2024-07-18:dcevals-kokotajlo:old-audubon-birds:CXRMvQ0f,gpt-4o-mini-2024-07-18,data/ft_old_audubon_birds.jsonl,file-4SZD3y81ZxW8tyHPeCZtS9,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,1.8,3,824749488
ft:gpt-4o-mini-2024-07-18:dcevals-kokotajlo:old-audubon-birds:CXRMu8W6:ckpt-step-416,gpt-4o-mini-2024-07-18,data/ft_old_audubon_birds.jsonl,file-4SZD3y81ZxW8tyHPeCZtS9,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,1.8,2,824749488
ft:gpt-4o-mini-2024-07-18:dcevals-kokotajlo:old-audubon-birds:CXRMt1JU:ckpt-step-208,gpt-4o-mini-2024-07-18,data/ft_old_audubon_birds.jsonl,file-4SZD3y81ZxW8tyHPeCZtS9,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,1.8,1,824749488
ft:gpt-4o-mini-2024-07-18:dcevals-kokotajlo:old-audubon-birds:CXRMzdyH,gpt-4o-mini-2024-07-18,data/ft_old_audubon_birds.jsonl,file-4SZD3y81ZxW8tyHPeCZtS9,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,1.8,3,332504431
ft:gpt-4o-mini-2024-07-18:dcevals-kokotajlo:old-audubon-birds:CXRMyy6Z:ckpt-step-416,gpt-4o-mini-2024-07-18,data/ft_old_audubon_birds.jsonl,file-4SZD3y81ZxW8tyHPeCZtS9,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,1.8,2,332504431
ft:gpt-4o-mini-2024-07-18:dcevals-kokotajlo:old-audubon-birds:CXRMyok6:ckpt-step-208,gpt-4o-mini-2024-07-18,data/ft_old_audubon_birds.jsonl,file-4SZD3y81ZxW8tyHPeCZtS9,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,1.8,1,332504431
ft:gpt-4o-mini-2024-07-18:future-of-humanity-institute:old-audubon-birds:CXRNC51B,gpt-4o-mini-2024-07-18,data/ft_old_audubon_birds.jsonl,file-LxSaNTiG7LPji6zWuEBVED,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,1.8,3,1517123609
ft:gpt-4o-mini-2024-07-18:future-of-humanity-institute:old-audubon-birds:CXRNChuD:ckpt-step-416,gpt-4o-mini-2024-07-18,data/ft_old_audubon_birds.jsonl,file-LxSaNTiG7LPji6zWuEBVED,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,1.8,2,1517123609
ft:gpt-4o-mini-2024-07-18:future-of-humanity-institute:old-audubon-birds:CXRNBOa1:ckpt-step-208,gpt-4o-mini-2024-07-18,data/ft_old_audubon_birds.jsonl,file-LxSaNTiG7LPji6zWuEBVED,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,1.8,1,1517123609
ft:gpt-4o-mini-2024-07-18:future-of-humanity-institute:old-audubon-birds:CXRNCwud,gpt-4o-mini-2024-07-18,data/ft_old_audubon_birds.jsonl,file-LxSaNTiG7LPji6zWuEBVED,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,1.8,3,957053121
ft:gpt-4o-mini-2024-07-18:future-of-humanity-institute:old-audubon-birds:CXRNC2sr:ckpt-step-416,gpt-4o-mini-2024-07-18,data/ft_old_audubon_birds.jsonl,file-LxSaNTiG7LPji6zWuEBVED,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,1.8,2,957053121
ft:gpt-4o-mini-2024-07-18:future-of-humanity-institute:old-audubon-birds:CXRNBJoD:ckpt-step-208,gpt-4o-mini-2024-07-18,data/ft_old_audubon_birds.jsonl,file-LxSaNTiG7LPji6zWuEBVED,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,1.8,1,957053121
ft:gpt-4.1-nano-2025-04-14:dcevals-kokotajlo:old-audubon-birds:CXRPwvhF,gpt-4.1-nano-2025-04-14,data/ft_old_audubon_birds.jsonl,file-4SZD3y81ZxW8tyHPeCZtS9,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,0.1,3,1975890072
