type,object id,property id,condition,function,replace,fallback,default,fixed,min,max,remappable,iterable,reference
item id,4470,obj_prop.trigger.collectible.ITEM_ID,,,,,0,FALSE,0,9999,FALSE,FALSE,FALSE
item id,4471,obj_prop.trigger.collectible.ITEM_ID,,,,,0,FALSE,0,9999,FALSE,FALSE,FALSE
item id,4472,obj_prop.trigger.collectible.ITEM_ID,,,,,0,FALSE,0,9999,FALSE,FALSE,FALSE
item id,4473,obj_prop.trigger.collectible.ITEM_ID,,,,,0,FALSE,0,9999,FALSE,FALSE,FALSE
item id,4474,obj_prop.trigger.collectible.ITEM_ID,,,,,0,FALSE,0,9999,FALSE,FALSE,FALSE
item id,4475,obj_prop.trigger.collectible.ITEM_ID,,,,,0,FALSE,0,9999,FALSE,FALSE,FALSE
item id,4476,obj_prop.trigger.collectible.ITEM_ID,,,,,0,FALSE,0,9999,FALSE,FALSE,FALSE
item id,4477,obj_prop.trigger.collectible.ITEM_ID,,,,,0,FALSE,0,9999,FALSE,FALSE,FALSE
item id,4478,obj_prop.trigger.collectible.ITEM_ID,,,,,0,FALSE,0,9999,FALSE,FALSE,FALSE
item id,4479,obj_prop.trigger.collectible.ITEM_ID,,,,,0,FALSE,0,9999,FALSE,FALSE,FALSE
item id,4480,obj_prop.trigger.collectible.ITEM_ID,,,,,0,FALSE,0,9999,FALSE,FALSE,FALSE
item id,4481,obj_prop.trigger.collectible.ITEM_ID,,,,,0,FALSE,0,9999,FALSE,FALSE,FALSE
item id,4482,obj_prop.trigger.collectible.ITEM_ID,,,,,0,FALSE,0,9999,FALSE,FALSE,FALSE
item id,4483,obj_prop.trigger.collectible.ITEM_ID,,,,,0,FALSE,0,9999,FALSE,FALSE,FALSE
item id,4484,obj_prop.trigger.collectible.ITEM_ID,,,,,0,FALSE,0,9999,FALSE,FALSE,FALSE
item id,4485,obj_prop.trigger.collectible.ITEM_ID,,,,,0,FALSE,0,9999,FALSE,FALSE,FALSE
item id,4486,obj_prop.trigger.collectible.ITEM_ID,,,,,0,FALSE,0,9999,FALSE,FALSE,FALSE
item id,4487,obj_prop.trigger.collectible.ITEM_ID,,,,,0,FALSE,0,9999,FALSE,FALSE,FALSE
item id,4488,obj_prop.trigger.collectible.ITEM_ID,,,,,0,FALSE,0,9999,FALSE,FALSE,FALSE
item id,4538,obj_prop.trigger.collectible.ITEM_ID,,,,,0,FALSE,0,9999,FALSE,FALSE,FALSE
item id,4489,obj_prop.trigger.collectible.ITEM_ID,,,,,0,FALSE,0,9999,FALSE,FALSE,FALSE
item id,4490,obj_prop.trigger.collectible.ITEM_ID,,,,,0,FALSE,0,9999,FALSE,FALSE,FALSE
item id,4491,obj_prop.trigger.collectible.ITEM_ID,,,,,0,FALSE,0,9999,FALSE,FALSE,FALSE
item id,4492,obj_prop.trigger.collectible.ITEM_ID,,,,,0,FALSE,0,9999,FALSE,FALSE,FALSE
item id,4493,obj_prop.trigger.collectible.ITEM_ID,,,,,0,FALSE,0,9999,FALSE,FALSE,FALSE
item id,4494,obj_prop.trigger.collectible.ITEM_ID,,,,,0,FALSE,0,9999,FALSE,FALSE,FALSE
item id,4495,obj_prop.trigger.collectible.ITEM_ID,,,,,0,FALSE,0,9999,FALSE,FALSE,FALSE
item id,4496,obj_prop.trigger.collectible.ITEM_ID,,,,,0,FALSE,0,9999,FALSE,FALSE,FALSE
item id,4497,obj_prop.trigger.collectible.ITEM_ID,,,,,0,FALSE,0,9999,FALSE,FALSE,FALSE
item id,4537,obj_prop.trigger.collectible.ITEM_ID,,,,,0,FALSE,0,9999,FALSE,FALSE,FALSE
item id,4498,obj_prop.trigger.collectible.ITEM_ID,,,,,0,FALSE,0,9999,FALSE,FALSE,FALSE
item id,4499,obj_prop.trigger.collectible.ITEM_ID,,,,,0,FALSE,0,9999,FALSE,FALSE,FALSE
item id,4500,obj_prop.trigger.collectible.ITEM_ID,,,,,0,FALSE,0,9999,FALSE,FALSE,FALSE
item id,4501,obj_prop.trigger.collectible.ITEM_ID,,,,,0,FALSE,0,9999,FALSE,FALSE,FALSE
item id,4502,obj_prop.trigger.collectible.ITEM_ID,,,,,0,FALSE,0,9999,FALSE,FALSE,FALSE
item id,4503,obj_prop.trigger.collectible.ITEM_ID,,,,,0,FALSE,0,9999,FALSE,FALSE,FALSE
item id,4504,obj_prop.trigger.collectible.ITEM_ID,,,,,0,FALSE,0,9999,FALSE,FALSE,FALSE
item id,4505,obj_prop.trigger.collectible.ITEM_ID,,,,,0,FALSE,0,9999,FALSE,FALSE,FALSE
item id,4506,obj_prop.trigger.collectible.ITEM_ID,,,,,0,FALSE,0,9999,FALSE,FALSE,FALSE
item id,4507,obj_prop.trigger.collectible.ITEM_ID,,,,,0,FALSE,0,9999,FALSE,FALSE,FALSE
item id,4508,obj_prop.trigger.collectible.ITEM_ID,,,,,0,FALSE,0,9999,FALSE,FALSE,FALSE
item id,4509,obj_prop.trigger.collectible.ITEM_ID,,,,,0,FALSE,0,9999,FALSE,FALSE,FALSE
item id,4510,obj_prop.trigger.collectible.ITEM_ID,,,,,0,FALSE,0,9999,FALSE,FALSE,FALSE
item id,4511,obj_prop.trigger.collectible.ITEM_ID,,,,,0,FALSE,0,9999,FALSE,FALSE,FALSE
item id,4512,obj_prop.trigger.collectible.ITEM_ID,,,,,0,FALSE,0,9999,FALSE,FALSE,FALSE
item id,4513,obj_prop.trigger.collectible.ITEM_ID,,,,,0,FALSE,0,9999,FALSE,FALSE,FALSE
item id,4514,obj_prop.trigger.collectible.ITEM_ID,,,,,0,FALSE,0,9999,FALSE,FALSE,FALSE
item id,4515,obj_prop.trigger.collectible.ITEM_ID,,,,,0,FALSE,0,9999,FALSE,FALSE,FALSE
item id,4516,obj_prop.trigger.collectible.ITEM_ID,,,,,0,FALSE,0,9999,FALSE,FALSE,FALSE
item id,4517,obj_prop.trigger.collectible.ITEM_ID,,,,,0,FALSE,0,9999,FALSE,FALSE,FALSE
item id,4518,obj_prop.trigger.collectible.ITEM_ID,,,,,0,FALSE,0,9999,FALSE,FALSE,FALSE
item id,4519,obj_prop.trigger.collectible.ITEM_ID,,,,,0,FALSE,0,9999,FALSE,FALSE,FALSE
item id,4520,obj_prop.trigger.collectible.ITEM_ID,,,,,0,FALSE,0,9999,FALSE,FALSE,FALSE
item id,4521,obj_prop.trigger.collectible.ITEM_ID,,,,,0,FALSE,0,9999,FALSE,FALSE,FALSE
item id,4522,obj_prop.trigger.collectible.ITEM_ID,,,,,0,FALSE,0,9999,FALSE,FALSE,FALSE
item id,4523,obj_prop.trigger.collectible.ITEM_ID,,,,,0,FALSE,0,9999,FALSE,FALSE,FALSE
item id,4524,obj_prop.trigger.collectible.ITEM_ID,,,,,0,FALSE,0,9999,FALSE,FALSE,FALSE
item id,4525,obj_prop.trigger.collectible.ITEM_ID,,,,,0,FALSE,0,9999,FALSE,FALSE,FALSE
item id,4526,obj_prop.trigger.collectible.ITEM_ID,,,,,0,FALSE,0,9999,FALSE,FALSE,FALSE
item id,4527,obj_prop.trigger.collectible.ITEM_ID,,,,,0,FALSE,0,9999,FALSE,FALSE,FALSE
item id,4528,obj_prop.trigger.collectible.ITEM_ID,,,,,0,FALSE,0,9999,FALSE,FALSE,FALSE
item id,4529,obj_prop.trigger.collectible.ITEM_ID,,,,,0,FALSE,0,9999,FALSE,FALSE,FALSE
item id,4530,obj_prop.trigger.collectible.ITEM_ID,,,,,0,FALSE,0,9999,FALSE,FALSE,FALSE
item id,4531,obj_prop.trigger.collectible.ITEM_ID,,,,,0,FALSE,0,9999,FALSE,FALSE,FALSE
item id,4532,obj_prop.trigger.collectible.ITEM_ID,,,,,0,FALSE,0,9999,FALSE,FALSE,FALSE
item id,4533,obj_prop.trigger.collectible.ITEM_ID,,,,,0,FALSE,0,9999,FALSE,FALSE,FALSE
item id,4534,obj_prop.trigger.collectible.ITEM_ID,,,,,0,FALSE,0,9999,FALSE,FALSE,FALSE
item id,4535,obj_prop.trigger.collectible.ITEM_ID,,,,,0,FALSE,0,9999,FALSE,FALSE,FALSE
item id,4536,obj_prop.trigger.collectible.ITEM_ID,,,,,0,FALSE,0,9999,FALSE,FALSE,FALSE
item id,4539,obj_prop.trigger.collectible.ITEM_ID,,,,,0,FALSE,0,9999,FALSE,FALSE,FALSE
collision id,obj_id.trigger.COLLISION,obj_prop.trigger.collision.BLOCK_A,,,,,lambda x: 0 if not (x.get(obj_prop.trigger.collision.PLAYER_1) or x.get(obj_prop.trigger.collision.PLAYER_2) or x.get(obj_prop.trigger.collision.BETWEEN_PLAYERS)) else None ,FALSE,1,9999,TRUE,FALSE,FALSE
collision id,obj_id.trigger.COLLISION,obj_prop.trigger.collision.BLOCK_B,,,,,lambda x: 0 if not x.get(obj_prop.trigger.collision.BETWEEN_PLAYERS) else None ,FALSE,1,9999,TRUE,FALSE,FALSE
collision id,obj_id.trigger.INSTANT_COLLISION,obj_prop.trigger.instant_collision.BLOCK_A,,,,,lambda x: 0 if not (x.get(obj_prop.trigger.instant_collision.PLAYER_1) or x.get(obj_prop.trigger.instant_collision.PLAYER_2) or x.get(obj_prop.trigger.instant_collision.BETWEEN_PLAYERS)) else None ,FALSE,1,9999,TRUE,FALSE,FALSE
collision id,obj_id.trigger.INSTANT_COLLISION,obj_prop.trigger.instant_collision.BLOCK_B,,,,,lambda x: 0 if not x.get(obj_prop.trigger.instant_collision.BETWEEN_PLAYERS) else None ,FALSE,1,9999,TRUE,FALSE,FALSE
collision id,obj_id.trigger.COLLISION_BLOCK,obj_prop.trigger.collision_block.BLOCK_ID,,,,,0,FALSE,1,9999,FALSE,FALSE,TRUE
link id,,obj_prop.LINKED_GROUP,,,,,,FALSE,1,,FALSE,FALSE,TRUE
trigger channel,obj_id.trigger.ARROW,obj_prop.trigger.arrow.TARGET_CHANNEL,,,,,0,FALSE,,,FALSE,FALSE,TRUE
trigger channel,obj_id.trigger.START_POSITION,obj_prop.start_pos.TARGET_CHANNEL,,,,,0,FALSE,,,FALSE,FALSE,FALSE
trigger channel,,obj_prop.trigger.CHANNEL,,,,,0,FALSE,,,FALSE,FALSE,TRUE
gradient id,obj_id.trigger.GRADIENT,obj_prop.trigger.gradient.GRADIENT_ID,,,,,0,FALSE,0,1000,FALSE,FALSE,TRUE
effect id,obj_id.trigger.area.MOVE,obj_prop.trigger.effect.EFFECT_ID,,,,,0,FALSE,,,FALSE,FALSE,TRUE
effect id,obj_id.trigger.area.SCALE,obj_prop.trigger.effect.EFFECT_ID,,,,,0,FALSE,,,FALSE,FALSE,TRUE
effect id,obj_id.trigger.area.ROTATE,obj_prop.trigger.effect.EFFECT_ID,,,,,0,FALSE,,,FALSE,FALSE,TRUE
effect id,obj_id.trigger.area.FADE,obj_prop.trigger.effect.EFFECT_ID,,,,,0,FALSE,,,FALSE,FALSE,TRUE
effect id,obj_id.trigger.area.TINT,obj_prop.trigger.effect.EFFECT_ID,,,,,0,FALSE,,,FALSE,FALSE,TRUE
effect id,obj_id.trigger.area.STOP,obj_prop.trigger.effect.TARGET_ID,,,,,0,FALSE,,,TRUE,FALSE,TRUE
effect id,obj_id.trigger.enter.MOVE,obj_prop.trigger.effect.EFFECT_ID,,,,,0,FALSE,,,FALSE,FALSE,TRUE
effect id,obj_id.trigger.enter.SCALE,obj_prop.trigger.effect.EFFECT_ID,,,,,0,FALSE,,,FALSE,FALSE,TRUE
effect id,obj_id.trigger.enter.ROTATE,obj_prop.trigger.effect.EFFECT_ID,,,,,0,FALSE,,,FALSE,FALSE,TRUE
effect id,obj_id.trigger.enter.FADE,obj_prop.trigger.effect.EFFECT_ID,,,,,0,FALSE,,,FALSE,FALSE,TRUE
effect id,obj_id.trigger.enter.TINT,obj_prop.trigger.effect.EFFECT_ID,,,,,0,FALSE,,,FALSE,FALSE,TRUE
effect id,obj_id.trigger.enter.STOP,obj_prop.trigger.effect.EFFECT_ID,,,,,0,FALSE,,,FALSE,FALSE,FALSE
effect id,obj_id.trigger.area.EDIT_MOVE,obj_prop.trigger.effect.TARGET_ID,"lambda x: x.get(obj_prop.trigger.effect.USE_EFFECT_ID,0) == 1",,,,0,FALSE,,,TRUE,FALSE,FALSE
effect id,obj_id.trigger.area.EDIT_SCALE,obj_prop.trigger.effect.TARGET_ID,"lambda x: x.get(obj_prop.trigger.effect.USE_EFFECT_ID,0) == 1",,,,0,FALSE,,,TRUE,FALSE,FALSE
effect id,obj_id.trigger.area.EDIT_ROTATE,obj_prop.trigger.effect.TARGET_ID,"lambda x: x.get(obj_prop.trigger.effect.USE_EFFECT_ID,0) == 1",,,,0,FALSE,,,TRUE,FALSE,FALSE
effect id,obj_id.trigger.area.EDIT_FADE,obj_prop.trigger.effect.TARGET_ID,"lambda x: x.get(obj_prop.trigger.effect.USE_EFFECT_ID,0) == 1",,,,0,FALSE,,,TRUE,FALSE,FALSE
effect id,obj_id.trigger.area.EDIT_TINT,obj_prop.trigger.effect.TARGET_ID,"lambda x: x.get(obj_prop.trigger.effect.USE_EFFECT_ID,0) == 1",,,,0,FALSE,,,TRUE,FALSE,FALSE
enter channel,,obj_prop.ENTER_CHANNEL,,,,,0,FALSE,-32768,32767,FALSE,FALSE,TRUE
enter channel,22,obj_prop.trigger.enter_preset.ENTER_CHANNEL,,,,,0,FALSE,-32768,32767,TRUE,FALSE,FALSE
enter channel,24,obj_prop.trigger.enter_preset.ENTER_CHANNEL,,,,,0,FALSE,-32768,32767,TRUE,FALSE,FALSE
enter channel,23,obj_prop.trigger.enter_preset.ENTER_CHANNEL,,,,,0,FALSE,-32768,32767,TRUE,FALSE,FALSE
enter channel,25,obj_prop.trigger.enter_preset.ENTER_CHANNEL,,,,,0,FALSE,-32768,32767,TRUE,FALSE,FALSE
enter channel,26,obj_prop.trigger.enter_preset.ENTER_CHANNEL,,,,,0,FALSE,-32768,32767,TRUE,FALSE,FALSE
enter channel,27,obj_prop.trigger.enter_preset.ENTER_CHANNEL,,,,,0,FALSE,-32768,32767,TRUE,FALSE,FALSE
enter channel,28,obj_prop.trigger.enter_preset.ENTER_CHANNEL,,,,,0,FALSE,-32768,32767,TRUE,FALSE,FALSE
enter channel,55,obj_prop.trigger.enter_preset.ENTER_CHANNEL,,,,,0,FALSE,-32768,32767,TRUE,FALSE,FALSE
enter channel,56,obj_prop.trigger.enter_preset.ENTER_CHANNEL,,,,,0,FALSE,-32768,32767,TRUE,FALSE,FALSE
enter channel,57,obj_prop.trigger.enter_preset.ENTER_CHANNEL,,,,,0,FALSE,-32768,32767,TRUE,FALSE,FALSE
enter channel,58,obj_prop.trigger.enter_preset.ENTER_CHANNEL,,,,,0,FALSE,-32768,32767,TRUE,FALSE,FALSE
enter channel,59,obj_prop.trigger.enter_preset.ENTER_CHANNEL,,,,,0,FALSE,-32768,32767,TRUE,FALSE,FALSE
enter channel,1915,obj_prop.trigger.enter_preset.ENTER_CHANNEL,,,,,0,FALSE,-32768,32767,TRUE,FALSE,FALSE
enter channel,obj_id.trigger.enter.MOVE,obj_prop.trigger.effect.ENTER_CHANNEL,,,,,0,FALSE,-32768,32767,TRUE,FALSE,FALSE
enter channel,obj_id.trigger.enter.SCALE,obj_prop.trigger.effect.ENTER_CHANNEL,,,,,0,FALSE,-32768,32767,TRUE,FALSE,FALSE
enter channel,obj_id.trigger.enter.ROTATE,obj_prop.trigger.effect.ENTER_CHANNEL,,,,,0,FALSE,-32768,32767,TRUE,FALSE,FALSE
enter channel,obj_id.trigger.enter.FADE,obj_prop.trigger.effect.ENTER_CHANNEL,,,,,0,FALSE,-32768,32767,TRUE,FALSE,FALSE
enter channel,obj_id.trigger.enter.TINT,obj_prop.trigger.effect.ENTER_CHANNEL,,,,,0,FALSE,-32768,32767,TRUE,FALSE,FALSE
enter channel,obj_id.trigger.enter.STOP,obj_prop.trigger.effect.ENTER_CHANNEL,,,,,0,FALSE,-32768,32767,TRUE,FALSE,FALSE
keyframe id,obj_id.trigger.KEYFRAME,obj_prop.trigger.keyframe.KEY_ID,,,,,0,FALSE,0,,FALSE,FALSE,TRUE
song id,obj_id.trigger.SONG,obj_prop.trigger.song.SONG_ID,,,,,0,FALSE,,,TRUE,FALSE,TRUE
sfx id,obj_id.trigger.SFX,obj_prop.trigger.sfx.SFX_ID,,,,,0,FALSE,,,TRUE,FALSE,TRUE
unique sfx id,obj_id.trigger.SFX,obj_prop.trigger.sfx.UNIQUE_ID,,,,,0,FALSE,,,TRUE,FALSE,TRUE
unique sfx id,obj_id.trigger.EDIT_SFX,obj_prop.trigger.sfx.UNIQUE_ID,,,,,0,FALSE,,,TRUE,FALSE,FALSE
song channel,obj_id.trigger.SONG,obj_prop.trigger.song.CHANNEL,,,,,0,FALSE,0,4,TRUE,FALSE,TRUE
song channel,obj_id.trigger.EDIT_SONG,obj_prop.trigger.song.CHANNEL,,,,,0,FALSE,0,4,TRUE,FALSE,FALSE
sfx group,obj_id.trigger.SFX,obj_prop.trigger.sfx.GROUP_ID,,,,,0,FALSE,,,TRUE,FALSE,FALSE
sfx group,obj_id.trigger.EDIT_SFX,obj_prop.trigger.sfx.GROUP_ID,,,,,0,FALSE,,,TRUE,FALSE,FALSE
force id,obj_id.trigger.FORCE_BLOCK,obj_prop.trigger.force_block.FORCE_ID,,,,,0,FALSE,,,FALSE,FALSE,TRUE
force id,obj_id.trigger.FORCE_CIRCLE,obj_prop.trigger.force_block.FORCE_ID,,,,,0,FALSE,-32768,32767,FALSE,FALSE,TRUE
material id,,obj_prop.MATERIAL,,,,,0,FALSE,-32768,32767,FALSE,FALSE,TRUE
material id,obj_id.trigger.EVENT,obj_prop.trigger.event.EXTRA_ID_1,,,,,0,FALSE,,,TRUE,FALSE,FALSE
control id,,obj_prop.trigger.CONTROL_ID,,,,,0,FALSE,,,TRUE,FALSE,TRUE
control id,obj_id.trigger.STOP,obj_prop.trigger.stop.TARGET_ID,"lambda x: x.get(obj_prop.trigger.stop.USE_CONTROL_ID,0) == 1",,,,0,FALSE,,,TRUE,FALSE,FALSE
control id,obj_id.trigger.EDIT_ADV_FOLLOW,obj_prop.trigger.edit_adv_follow.TARGET_ID,"lambda x: x.get(obj_prop.trigger.edit_adv_follow.USE_CONTROL_ID,0) == 1",,,,0,FALSE,,,TRUE,FALSE,FALSE
control id,obj_id.trigger.RETARGET_ADV_FOLLOW,obj_prop.trigger.edit_adv_follow.TARGET_ID,"lambda x: x.get(obj_prop.trigger.edit_adv_follow.USE_CONTROL_ID,0) == 1",,,,0,FALSE,,,TRUE,FALSE,FALSE
remap base,obj_id.trigger.SPAWN,obj_prop.trigger.spawn.REMAPS,,lambda x: x.keys(),"lambda x, kvm: x.apply(lambda i: i.remap(key_map=kvm))",,,FALSE,,,FALSE,TRUE,FALSE
remap target,obj_id.trigger.SPAWN,obj_prop.trigger.spawn.REMAPS,"lambda x: x.get(obj_prop.trigger.spawn.RESET_REMAP,0) == 1",lambda x: x.values(),"lambda x, kvm: x.apply(lambda i: i.remap(value_map=kvm))",,,FALSE,,,FALSE,TRUE,FALSE
remap target,obj_id.trigger.SPAWN,obj_prop.trigger.spawn.REMAPS,"lambda x: x.get(obj_prop.trigger.spawn.RESET_REMAP,0) == 0",lambda x: x.values(),"lambda x, kvm: x.apply(lambda i: i.remap(value_map=kvm))",,,FALSE,,,TRUE,TRUE,FALSE
